cif,bg_hse
SM-13923,4.19703
SM-13926,4.493931
SM-13927,4.800452
SM-13928,4.768834
SM-13929,4.776765
SM-13930,0.8222410000000004
SM-13934,3.684332
SM-13937,1.1157889999999997
SM-13939,2.172747
SM-13942,6.049494999999999
SM-13944,1.827653
SM-13947,5.258071
SM-13948,5.265218
SM-1395,1.988743
SM-13957,5.67727
SM-13962,3.631555
SM-1397,4.481151
SM-13970,3.508497
SM-13971,3.003096
SM-13974,5.7651140000000005
SM-13976,4.214017
SM-13977,3.917413
SM-13978,4.305715
SM-1398,2.059806
SM-13981,4.526052
SM-13985,5.377624
SM-13989,2.760276
SM-1399,1.398796
SM-13993,2.286363
SM-13994,1.4749
SM-13998,3.25449
SM-13999,4.841837
SM-1400,0.60128
SM-14000,6.53438
SM-14004,0.4591409999999998
SM-1401,2.500349
SM-1402,1.095039
SM-14020,1.7229470000000005
SM-14027,6.339071
SM-1403,0.832384
SM-14031,4.141635000000001
SM-14032,3.080124
SM-14034,6.316534999999999
SM-14035,3.125525
SM-14036,2.179561
SM-14037,4.744673000000001
SM-1404,1.454209
SM-14042,1.176824
SM-14043,3.50702
SM-14044,5.619596
SM-14047,2.508886
SM-14048,4.452696
SM-14049,4.457168
SM-1405,0.4210699999999998
SM-14050,6.34302
SM-14056,6.455749
SM-14057,4.172314
SM-14058,4.28463
SM-14059,3.716186
SM-1406,2.449811
SM-14060,3.248311
SM-14061,3.3334
SM-14063,4.044252999999999
SM-14064,2.89586
SM-14065,3.47445
SM-14066,5.717555000000001
SM-14067,3.92129
SM-14068,4.896248
SM-1407,2.192322
SM-14071,6.486496000000001
SM-14072,6.484273
SM-14073,4.3939
SM-14074,4.57614
SM-14075,1.8635509999999995
SM-14076,1.850416
SM-1408,1.199813
SM-14081,0.290606
SM-14082,1.3738289999999995
SM-14086,3.839596
SM-14087,1.4837039999999997
SM-14088,1.2306920000000003
SM-1409,2.517248
SM-14090,1.741505
SM-14091,1.4970620000000006
SM-14093,2.512903
SM-14094,0.26793
SM-14095,2.260673
SM-14099,3.565078
SM-1410,1.571439
SM-14105,6.964871
SM-14106,4.527765
SM-14108,6.028108
SM-1411,2.326601
SM-14111,9.646736
SM-14112,9.644356
SM-14113,9.111691
SM-14114,9.147908
SM-14115,8.969127
SM-14116,8.967614
SM-14117,8.97024
SM-14118,8.971328999999999
SM-14119,6.092047
SM-14122,7.727687
SM-14124,5.464676000000001
SM-14128,4.251224000000001
SM-14136,6.330873
SM-14137,3.018357
SM-14138,7.005287
SM-1414,0.833891
SM-1415,1.780373
SM-14153,3.717567
SM-14155,5.353499
SM-14156,5.91089
SM-14158,3.175821
SM-14159,6.911722
SM-1416,1.041492
SM-14160,2.773134
SM-14161,3.278255
SM-14163,5.059895000000001
SM-14165,5.176378
SM-14166,4.068196
SM-1417,0.87883
SM-14171,2.787859
SM-14173,2.485969
SM-14174,5.39204
SM-14177,3.304714
SM-1418,1.875982
SM-14181,6.221697
SM-14182,5.474158
SM-14184,5.041551
SM-1419,1.518542
SM-14194,1.4302039999999998
SM-14195,3.254348
SM-1420,1.541823
SM-14200,4.027137
SM-14201,3.1121190000000003
SM-14203,6.892951
SM-14204,0.8002969999999996
SM-14205,4.452292
SM-14206,3.005574
SM-14207,4.791418
SM-14209,5.375432
SM-1421,1.409897
SM-14210,4.383913000000001
SM-14211,4.046697999999999
SM-14215,0.5837379999999999
SM-14216,4.262353
SM-1422,0.40363
SM-14220,3.669610000000001
SM-14221,1.3387540000000009
SM-14222,4.082307999999999
SM-14224,4.131455
SM-14229,2.3687190000000005
SM-1423,1.532801
SM-14231,2.9950879999999995
SM-14236,0.9113380000000002
SM-14239,0.9270459999999998
SM-1424,2.85213
SM-14241,1.5684870000000002
SM-14243,1.880587
SM-14247,2.777628
SM-14249,1.1588719999999997
SM-1425,1.415006
SM-14252,1.0859340000000004
SM-14253,2.978641
SM-14257,0.688409
SM-14258,1.836057
SM-1426,1.426568
SM-14260,1.97345
SM-14266,1.3717310000000005
SM-14268,2.893256
SM-1427,0.517405
SM-14270,3.994436
SM-1428,0.293539
SM-14284,0.7436229999999999
SM-14286,2.81371
SM-14287,1.282601
SM-14288,3.0917860000000004
SM-14290,4.127639
SM-14291,1.157223
SM-14292,2.991431
SM-14297,3.931931000000001
SM-14298,3.5237000000000003
SM-14300,1.5250240000000002
SM-14305,2.074444
SM-14309,1.5883019999999997
SM-1431,0.056063
SM-14310,0.6983959999999998
SM-14311,3.608426
SM-14314,3.774883
SM-14315,2.929077
SM-1432,0.09983
SM-14321,0.4872679999999998
SM-14323,2.3763680000000003
SM-14324,0.136339
SM-14327,4.108679
SM-14329,1.29263
SM-14330,1.7781019999999996
SM-14333,3.047259
SM-14334,1.989969
SM-14337,3.4062650000000003
SM-14338,5.030977
SM-14340,0.5213580000000002
SM-14344,3.942414
SM-14346,0.6730960000000001
SM-14347,4.624977
SM-14350,1.261613
SM-14351,3.350394
SM-14363,3.058269
SM-14366,2.126354
SM-14367,1.2348980000000005
SM-14368,0.6714090000000001
SM-14372,2.2181580000000003
SM-14375,1.1106130000000003
SM-14380,3.156092
SM-14381,1.5036389999999995
SM-14382,1.8395429999999997
SM-14386,3.701888
SM-14387,3.61926
SM-14390,1.5791110000000006
SM-14393,3.786798
SM-14395,2.40517
SM-14396,0.4622760000000006
SM-14397,0.072572
SM-14398,0.7945980000000006
SM-14399,3.232473
SM-14400,1.5962560000000003
SM-14402,1.3823589999999997
SM-14403,2.8685850000000004
SM-14405,0.9600020000000002
SM-14406,1.4994689999999995
SM-14407,1.6223250000000005
SM-14408,0.6707929999999998
SM-14409,0.6493710000000004
SM-14411,1.959626
SM-14414,0.340212
SM-14419,3.921646
SM-14424,2.159559
SM-14425,3.129293
SM-14428,0.7903310000000001
SM-14429,1.639503
SM-14432,4.023005
SM-14433,3.5796100000000006
SM-14434,3.993675
SM-14436,3.438388
SM-14447,2.0752839999999995
SM-14450,2.728743
SM-14451,1.777488
SM-14456,2.6064860000000003
SM-14474,3.659929
SM-14475,2.407878
SM-14476,3.50209
SM-14479,3.543697
SM-14480,3.18904
SM-14481,1.050732
SM-14483,2.0003690000000005
SM-14487,1.893812
SM-14488,1.477418
SM-14493,0.6105000000000009
SM-14495,1.788977
SM-14497,1.964889
SM-14500,0.7583659999999997
SM-14504,0.344873
SM-14507,1.359486
SM-14511,3.82835
SM-14514,3.133713
SM-14515,1.283973
SM-14524,1.145791
SM-14525,3.123458
SM-14528,2.590700000000001
SM-14529,0.56827
SM-14530,2.877611
SM-14531,0.551307
SM-14532,2.009498
SM-14533,3.744895000000001
SM-14535,0.787998
SM-14540,1.4678140000000002
SM-14541,1.3257720000000002
SM-14542,2.272984
SM-14544,2.287013
SM-14545,1.4036369999999998
SM-14546,0.125362
SM-14549,1.8381899999999995
SM-1455,0.133608
SM-14553,4.00182
SM-14558,2.010255
SM-14560,3.186382
SM-14565,3.2855760000000003
SM-14568,3.278034
SM-14569,1.5958110000000003
SM-14570,2.524261
SM-14574,0.581871
SM-14578,4.0274030000000005
SM-14581,2.699425
SM-14583,1.423423
SM-14584,0.7217440000000002
SM-14587,1.307171
SM-14593,2.46572
SM-14594,1.5223750000000005
SM-14595,3.365069
SM-14596,2.302946
SM-14599,3.1308420000000003
SM-14600,1.814571
SM-14602,2.870829
SM-14604,3.231979
SM-14606,0.8156349999999999
SM-14608,3.227556
SM-14609,1.826165
SM-14610,0.6963809999999997
SM-14612,1.311858
SM-14616,2.1708859999999994
SM-14617,3.896832
SM-14619,1.000350999999999
SM-14621,1.216819
SM-14622,1.247397
SM-14623,2.761462
SM-14624,2.683308
SM-14625,2.773185
SM-14626,2.4974580000000004
SM-14627,0.3676440000000003
SM-14628,1.782228
SM-14630,1.843655
SM-14631,0.136241
SM-14632,0.4796840000000006
SM-14633,1.268713
SM-14635,3.025725
SM-14637,1.3584699999999996
SM-14638,1.7349199999999998
SM-14645,0.802014999999999
SM-14646,0.804233
SM-14647,2.642089
SM-14648,3.836902
SM-14655,2.834694
SM-14656,2.399633
SM-14657,0.410171
SM-14659,1.2761900000000002
SM-1466,0.244831
SM-14660,1.532588
SM-14664,0.3976110000000004
SM-14665,1.553144
SM-14666,0.858482
SM-14669,2.037158
SM-14671,0.31847
SM-14673,3.0266020000000005
SM-14675,1.639885
SM-14679,0.4828830000000002
SM-14685,1.3592839999999995
SM-14686,2.182369
SM-14687,0.5803659999999997
SM-14688,4.286974
SM-14690,0.1918360000000003
SM-14706,3.389587
SM-14718,2.921594
SM-1473,0.883662
SM-14732,3.935336
SM-14738,2.8734220000000006
SM-1474,1.411043
SM-14741,2.9944900000000003
SM-14742,1.6732829999999996
SM-14743,2.080498
SM-14748,1.148498
SM-1475,2.533283
SM-14753,0.0414259999999995
SM-14759,0.1056470000000002
SM-1476,0.377371
SM-14762,0.190239
SM-14764,0.4519120000000001
SM-14765,1.185787
SM-14768,0.5195530000000002
SM-14770,2.9434939999999994
SM-14775,0.8631359999999999
SM-1478,2.1978
SM-14785,2.529198
SM-1479,1.332268
SM-14809,0.578884
SM-1481,1.672582
SM-1482,0.772988
SM-14829,1.9251
SM-1483,1.433252
SM-14830,0.4542099999999998
SM-14834,1.84717
SM-1484,1.20931
SM-14845,4.638679
SM-14855,0.5963899999999995
SM-14864,0.3509380000000002
SM-14868,1.1255720000000005
SM-14870,4.004557
SM-14871,1.530141
SM-14878,3.052284
SM-14885,1.7126320000000006
SM-14886,1.0272159999999997
SM-14889,0.139132
SM-14891,0.7690459999999999
SM-14899,3.621292
SM-1490,1.020503
SM-14907,0.5201560000000001
SM-14913,0.8730099999999998
SM-14915,0.9879520000000002
SM-14916,0.394495
SM-14924,2.064662
SM-14926,1.798625
SM-14930,0.072044
SM-14936,0.7953809999999999
SM-14945,5.606368
SM-14951,1.939344
SM-14957,1.7116419999999994
SM-14959,4.017992
SM-14961,1.678907
SM-14964,4.533508
SM-14969,0.315401
SM-14971,2.72239
SM-14973,2.16172
SM-14977,2.98568
SM-14979,0.9094239999999996
SM-14983,0.567637
SM-14989,1.2465360000000003
SM-14991,0.8444249999999993
SM-15011,2.079914
SM-1502,0.318182
SM-15021,2.779872
SM-15023,4.591834
SM-15026,0.4878590000000002
SM-15028,5.37586
SM-15029,3.439788
SM-15031,2.489668
SM-15032,1.0882960000000002
SM-15033,5.151481
SM-15035,0.4603380000000001
SM-15037,1.1175189999999997
SM-15038,1.186041
SM-15040,0.8350529999999998
SM-15041,0.094627
SM-15046,2.213226
SM-15047,4.254534
SM-15048,6.997563
SM-15049,1.6810729999999996
SM-15050,1.928114
SM-15054,4.474412999999999
SM-15056,4.329352
SM-15058,5.838137
SM-15059,1.5883710000000002
SM-15061,4.596221
SM-15063,4.599318
SM-15065,6.742715
SM-15066,3.551906
SM-15068,2.933801
SM-15073,6.999229000000001
SM-15076,2.690537
SM-15077,2.184183
SM-15079,4.677011
SM-15080,2.0785210000000003
SM-15081,1.3068650000000002
SM-15083,2.770811
SM-15085,0.7246999999999995
SM-15086,2.033251
SM-15087,3.422559
SM-15088,0.0911159999999999
SM-1509,0.986279
SM-15091,1.868613
SM-15092,1.40631
SM-15093,2.541456
SM-15095,4.574723
SM-15096,6.791013
SM-1510,2.644924
SM-1511,0.728955
SM-15118,1.7455010000000004
SM-1512,2.379372
SM-15122,0.694982
SM-15127,4.699208
SM-1513,0.592233
SM-1514,0.85605
SM-1515,1.105272
SM-15155,2.226237
SM-1516,0.979886
SM-15162,2.527887
SM-1517,3.497602
SM-1518,3.848211
SM-15183,2.861385
SM-15185,2.0427720000000003
SM-15186,2.047628
SM-15187,1.4414829999999998
SM-15196,2.787927
SM-1520,3.097511
SM-15207,3.591186
SM-1521,2.77101
SM-15210,2.484739
SM-15212,2.487394
SM-15215,4.295638
SM-15217,3.592553
SM-15219,3.706515
SM-1522,1.099532
SM-15221,2.429762
SM-15224,2.890649
SM-15229,2.988181
SM-1523,1.83498
SM-15231,4.6822420000000005
SM-15232,4.123676
SM-15234,2.615988
SM-15235,3.844193
SM-15238,1.990545
SM-1524,2.781561
SM-15244,1.798358
SM-15245,3.540877
SM-15246,3.401573
SM-1525,1.406809
SM-15251,1.7219580000000003
SM-1526,1.846117
SM-15260,1.698735
SM-15263,1.7209900000000005
SM-15264,4.552847
SM-15266,1.83859
SM-1527,0.232891
SM-15270,0.7370540000000001
SM-15271,3.670477
SM-15273,1.5627749999999998
SM-15276,3.41151
SM-15277,3.309902
SM-15279,3.349793
SM-1528,2.269744
SM-15281,2.033227
SM-15284,5.400335
SM-15285,3.948421
SM-1529,1.40393
SM-15290,1.234413
SM-15293,3.210605
SM-15295,7.745597999999999
SM-15297,4.441362
SM-1530,1.44726
SM-15301,1.535863
SM-15305,3.255317
SM-15307,2.057922
SM-15309,1.2128479999999997
SM-1531,2.706742
SM-15310,2.457545
SM-15312,2.444585
SM-15315,3.27734
SM-15316,1.937823
SM-1532,1.587471
SM-15320,2.108383
SM-15321,3.962414
SM-15323,1.918449
SM-15329,3.358769
SM-1533,1.577658
SM-15333,3.745979
SM-15337,2.716515
SM-15338,3.68299
SM-1534,1.634797
SM-15342,3.599881
SM-15344,3.3888609999999995
SM-15345,4.251786
SM-15348,0.6002899999999998
SM-1535,1.669059
SM-15350,1.314057
SM-15351,2.903162
SM-1536,1.899787
SM-15361,4.028737
SM-15362,2.5121650000000004
SM-15363,1.345001
SM-15369,4.637786999999999
SM-1537,1.257953
SM-15370,3.441296
SM-15371,4.591785
SM-15373,1.355817
SM-15378,2.3230850000000007
SM-15379,2.324598
SM-1538,2.302382
SM-15387,1.130693
SM-1539,2.169188
SM-15393,2.626672
SM-15396,0.7920660000000002
SM-15400,3.29464
SM-15402,3.1113980000000003
SM-15407,0.56705
SM-15409,1.26564
SM-15411,3.6027369999999994
SM-15412,2.953411
SM-15419,1.3197389999999998
SM-1542,1.037299
SM-15423,2.776624
SM-15425,2.469568
SM-15426,2.6427210000000003
SM-15427,2.505716
SM-1543,2.961627
SM-15432,2.93703
SM-15434,0.987887
SM-15436,4.011806
SM-15439,4.755926
SM-1544,1.381647
SM-15440,3.486108
SM-15441,2.490396
SM-15444,3.334048
SM-15446,3.915629
SM-15448,3.2336020000000003
SM-15449,3.870961
SM-1545,2.581165
SM-15451,4.638396999999999
SM-15454,3.312205
SM-15455,1.974416
SM-15457,3.78575
SM-15459,1.434994
SM-1546,2.972606
SM-15461,1.3040160000000005
SM-15462,1.9333410000000004
SM-15464,1.5598840000000005
SM-15466,2.821241
SM-15469,2.029586
SM-1547,2.630857
SM-15470,2.153068
SM-1548,1.473273
SM-15480,3.40499
SM-15481,2.692132
SM-15483,4.970812
SM-15489,2.311092
SM-1549,1.528001
SM-15490,0.9325959999999998
SM-15493,1.812013
SM-15494,3.073333
SM-15495,1.389728
SM-1550,1.753143
SM-15500,0.8056989999999997
SM-1551,0.158183
SM-1552,1.138644
SM-1553,1.035869
SM-15538,0.6063689999999999
SM-1554,1.443925
SM-1555,1.00631
SM-15552,3.869674
SM-15556,2.282589
SM-15557,3.92056
SM-1556,0.549693
SM-15566,0.1026069999999998
SM-15569,1.777098
SM-1557,2.535196
SM-15573,2.580109
SM-1558,2.631459
SM-15580,2.3921969999999995
SM-1559,1.89962
SM-15592,1.204805
SM-15596,3.254948
SM-1560,1.622463
SM-15603,3.019368
SM-1562,2.093778
SM-15620,1.081492
SM-15625,2.693485
SM-15627,1.563968
SM-15628,3.855808
SM-15629,6.315094
SM-1563,0.180829
SM-15632,3.219527
SM-15633,5.6441
SM-15634,2.901589
SM-15635,6.285004000000001
SM-15637,4.458353
SM-15638,4.193443
SM-15641,4.121359
SM-15643,1.3311259999999998
SM-15645,1.6710920000000002
SM-15646,1.484279
SM-15647,3.42029
SM-1565,1.213493
SM-15650,1.188081
SM-15651,3.2294530000000004
SM-15654,2.133662
SM-15655,3.980844
SM-15656,2.596929
SM-15657,4.765879
SM-15659,5.840326
SM-15660,3.595156
SM-15661,3.224462
SM-15662,2.561744
SM-15663,1.2220429999999998
SM-15665,1.216819
SM-15666,4.849608
SM-15667,1.405119
SM-15670,2.001801
SM-15671,1.264682
SM-15672,3.23007
SM-15673,3.590623
SM-15674,6.587174
SM-15675,3.778469
SM-15676,2.102983
SM-15677,3.656668
SM-15678,3.578817
SM-15679,2.2718540000000003
SM-15680,5.251283
SM-15681,2.507829
SM-15682,2.925201
SM-15683,3.4575569999999995
SM-15684,1.4182199999999998
SM-15685,3.947204
SM-15686,3.439149
SM-15688,6.364497
SM-15691,5.121913
SM-15693,2.2722130000000003
SM-15696,2.3682190000000003
SM-15697,4.394793
SM-15699,4.898011
SM-15701,3.5830450000000003
SM-15702,3.262496
SM-15703,4.274611
SM-15704,3.399446
SM-15705,3.301253
SM-15707,1.3150679999999997
SM-15708,2.9711800000000004
SM-15709,2.552491
SM-15710,3.781594
SM-15711,3.384773
SM-15713,1.133175
SM-15715,2.168468
SM-15716,4.035956
SM-15718,3.380891
SM-15719,2.001236
SM-15720,5.200324
SM-15721,5.883533
SM-15722,3.143025
SM-15723,4.274529
SM-15724,6.756458
SM-15726,3.216656
SM-15727,1.9356210000000005
SM-15728,3.729819
SM-15729,6.96428
SM-1573,0.328297
SM-15730,3.496267
SM-15732,2.4270240000000003
SM-15733,1.93201
SM-15735,3.251979
SM-15737,3.375442
SM-15740,2.7977770000000004
SM-15741,0.811716
SM-15742,4.515572000000001
SM-15743,6.084986000000001
SM-15744,3.902675
SM-15746,0.0327650000000003
SM-15747,1.739226
SM-15749,1.804295
SM-1575,0.358651
SM-15751,0.0387140000000005
SM-15753,3.215368
SM-15754,2.235262
SM-15755,2.674112
SM-15756,3.718329
SM-15757,4.455325
SM-15758,1.985149
SM-15759,1.794169
SM-1576,0.074749
SM-15760,3.665619
SM-15762,3.115188
SM-15764,1.229253
SM-15767,1.108
SM-15768,1.292783
SM-15769,0.134703
SM-15770,5.570295
SM-15771,4.84814
SM-15772,0.4041979999999991
SM-15774,3.763712
SM-15775,0.7827379999999997
SM-15776,1.1795489999999995
SM-15777,2.2816340000000004
SM-15778,1.3552800000000005
SM-15780,3.395574
SM-15781,4.181282
SM-15782,1.136841
SM-15785,0.15965
SM-15787,4.178502
SM-15788,2.6676960000000003
SM-15790,0.1651550000000003
SM-15793,2.665139
SM-15795,2.28985
SM-15796,2.160619
SM-15797,1.058395
SM-15798,3.5206470000000003
SM-15800,3.721263
SM-15801,2.715269
SM-15803,0.1458759999999999
SM-15804,3.645696
SM-15806,0.5291220000000001
SM-15807,2.1337330000000003
SM-15808,2.01217
SM-15809,2.500626
SM-15810,2.4300420000000003
SM-15811,3.239242
SM-15816,3.827609
SM-15817,1.746809
SM-15818,3.334809
SM-15821,3.518401
SM-15822,0.7575940000000001
SM-15823,1.399464
SM-15826,0.274409
SM-15829,2.4287540000000005
SM-15833,2.482583
SM-15840,1.909209
SM-15842,1.096456
SM-15843,3.647448
SM-15845,3.670633000000001
SM-15847,4.221394999999999
SM-15853,3.73658
SM-15862,2.892489
SM-15865,4.018929
SM-15868,0.534186
SM-15872,1.145253
SM-15873,1.95516
SM-15875,1.905081
SM-15876,5.255302
SM-15882,2.1201480000000004
SM-15884,4.683046
SM-15886,3.553214
SM-15889,2.894941
SM-1589,1.277001
SM-15891,1.2825860000000002
SM-15894,0.2538980000000004
SM-15897,1.701499
SM-15900,1.625023
SM-15902,3.037058
SM-15907,4.107827
SM-15908,1.3978070000000002
SM-15915,3.520204
SM-15917,2.894107
SM-1592,3.229466
SM-15921,3.795963
SM-15933,1.754989
SM-15935,0.3495059999999999
SM-15936,2.587788
SM-15937,3.416766
SM-15938,3.2771860000000004
SM-15939,1.2661439999999995
SM-15940,3.3625190000000003
SM-15944,4.241911
SM-15945,3.854599
SM-15946,2.345078
SM-15948,1.5709169999999997
SM-15949,1.570637
SM-1595,1.474196
SM-15950,0.896703
SM-15952,3.764047
SM-15953,0.642846
SM-15954,3.825136
SM-15955,3.178887
SM-15957,1.816065
SM-15958,1.426145
SM-1596,0.351258
SM-15962,1.344112
SM-15965,1.6220699999999997
SM-15966,1.258438
SM-15967,3.356744
SM-15968,0.8308230000000005
SM-15969,3.951969
SM-1597,2.637608
SM-15970,3.625738
SM-15971,1.822871
SM-15973,3.361577
SM-15977,1.5732749999999998
SM-15979,2.705189
SM-1598,1.661536
SM-15980,1.1929709999999998
SM-15984,2.434201
SM-15986,1.7349530000000004
SM-15987,2.068337
SM-15988,3.765039
SM-15989,1.173638
SM-1599,1.793989
SM-15990,4.106921
SM-15991,5.75799
SM-15992,1.4527280000000005
SM-15993,2.627971
SM-15994,2.229298
SM-15995,1.7462559999999998
SM-15996,2.953237
SM-15998,2.240781
SM-1600,1.664352
SM-16001,0.3571439999999999
SM-16002,4.477341
SM-16003,1.1389490000000002
SM-16006,3.038984
SM-16007,2.522587
SM-1601,2.296765
SM-16011,1.328635
SM-16012,3.507274
SM-16013,2.443688
SM-16015,3.885842
SM-16017,1.165429
SM-16018,2.032201
SM-16019,2.774554
SM-1602,2.306787
SM-16020,3.162277
SM-16021,1.895106
SM-16022,1.788951
SM-16024,3.567156
SM-16026,2.762702
SM-16027,1.231939
SM-16029,2.427353
SM-1603,1.175394
SM-16030,1.5931729999999995
SM-16031,3.1114490000000004
SM-16032,2.19036
SM-16033,2.196047
SM-16034,2.538338
SM-16035,3.471766
SM-16036,2.416449
SM-16038,1.87903
SM-16039,0.0386979999999996
SM-1604,1.094741
SM-16040,5.476952000000001
SM-16042,3.595068
SM-16043,3.1834370000000005
SM-16044,2.754656
SM-16045,1.0768080000000002
SM-16047,1.908431
SM-16049,1.122102
SM-1605,1.696787
SM-16050,3.315397
SM-16051,2.842368
SM-16052,1.7158639999999998
SM-16055,4.624708999999999
SM-16056,1.413657
SM-16059,1.5568790000000003
SM-1606,1.38066
SM-16060,2.5894670000000004
SM-16061,1.816088
SM-16062,1.464534
SM-16064,3.084892
SM-16065,3.015829
SM-16066,3.831214
SM-16067,7.223882
SM-16074,2.532436
SM-16075,1.074982
SM-16076,1.7740509999999998
SM-16079,1.0074650000000005
SM-1608,1.936409
SM-16080,0.743916
SM-16081,2.916922
SM-16083,2.4068060000000004
SM-16084,0.79377
SM-16085,1.834274
SM-16087,0.6814970000000002
SM-16088,1.3208350000000002
SM-16089,0.795510000000001
SM-1609,2.627516
SM-16090,1.903897
SM-16091,1.2463110000000002
SM-16092,4.771103
SM-16093,2.034061
SM-16094,3.66308
SM-16095,0.9827819999999998
SM-16097,3.796755
SM-16099,4.832348
SM-1610,1.637562
SM-16100,1.3764939999999997
SM-16101,2.999931
SM-16102,2.474312
SM-16104,2.53901
SM-16105,3.372328
SM-16107,0.5171990000000006
SM-16108,0.994821
SM-16109,2.6933680000000004
SM-1611,0.117688
SM-16111,0.7960759999999998
SM-16113,4.115804
SM-16116,3.275243
SM-16117,1.0382860000000005
SM-16119,2.006761
SM-16120,1.470034
SM-16122,2.452138
SM-16124,3.173689
SM-16128,1.799926
SM-1613,0.08121
SM-16130,0.8709910000000001
SM-16135,3.191308
SM-16136,1.842006
SM-16138,1.6059929999999998
SM-16140,1.6856120000000003
SM-16143,3.067514
SM-16144,2.464646
SM-16145,2.235011
SM-16146,1.8430699999999995
SM-16147,3.271719
SM-16149,2.516951
SM-16150,2.309761
SM-16151,1.3890260000000003
SM-16153,0.8839240000000004
SM-16154,1.6247639999999994
SM-16155,3.72717
SM-16157,7.060601
SM-16158,0.510062
SM-1616,1.418323
SM-16160,2.3479330000000003
SM-16161,2.55959
SM-16163,1.973654
SM-16168,5.245857
SM-16169,3.059871
SM-1617,1.110703
SM-16171,0.9403450000000002
SM-16172,2.316447
SM-16175,1.520895
SM-16176,2.9151100000000003
SM-16177,1.941106
SM-16178,0.8972359999999999
SM-16179,3.086405
SM-16183,1.692943
SM-16184,3.496211
SM-16185,1.911069
SM-16187,3.2803820000000004
SM-16190,3.257739
SM-16191,2.054722
SM-16193,0.5895170000000003
SM-16196,2.71319
SM-16197,1.7693329999999996
SM-16198,4.134931
SM-16201,3.351187
SM-16202,5.045875
SM-16204,0.7224809999999999
SM-16205,3.663709
SM-16207,2.0144220000000006
SM-16208,2.0404340000000003
SM-16209,3.089765
SM-16210,2.895316
SM-16211,3.1304770000000004
SM-16212,0.8297839999999999
SM-16213,2.400841
SM-16215,2.380938
SM-16217,3.79419
SM-16218,3.71103
SM-1622,0.349555
SM-16221,4.036423
SM-16222,3.613689
SM-16226,4.110841
SM-16228,0.698388
SM-16229,4.708565
SM-16231,2.950072
SM-16232,3.445154
SM-16233,1.5279380000000002
SM-16234,4.162305
SM-16236,1.911744
SM-16238,3.62066
SM-16239,2.69027
SM-16241,3.1819070000000003
SM-16242,2.278679
SM-16243,2.183416
SM-16246,3.61961
SM-16247,5.482347
SM-16253,1.340151
SM-16254,4.380906
SM-16256,0.776181
SM-16257,6.376062
SM-16261,3.001456
SM-16264,5.088374
SM-16265,2.817823
SM-16266,6.900018
SM-16267,6.545792
SM-1627,1.24216
SM-16270,7.107604
SM-16271,3.072728
SM-16278,5.527341
SM-16279,4.383291
SM-1628,1.327395
SM-16287,3.349202
SM-16292,3.973568
SM-16293,6.872532
SM-16294,6.874682
SM-16295,7.793159
SM-16297,4.068814
SM-16298,4.934564
SM-16299,3.297546
SM-16300,5.322544
SM-16302,0.717253
SM-16304,8.070251
SM-16306,3.325211
SM-16307,5.042063
SM-16308,3.298834
SM-16309,5.736436
SM-16311,5.090555
SM-16312,5.354734
SM-16313,3.646907
SM-16314,3.282485
SM-16316,5.205802
SM-16321,6.118395
SM-16322,3.812865
SM-16323,5.452784
SM-16324,4.257736
SM-16326,2.408534
SM-16328,4.430842
SM-16329,1.442417
SM-16331,4.223892
SM-16332,2.842682
SM-16334,2.491574
SM-16344,1.351471
SM-16346,5.168899
SM-16347,7.039878
SM-16348,3.243519
SM-1635,3.028541
SM-16352,3.919662
SM-16354,4.204511
SM-16357,2.165451
SM-1636,0.944493
SM-16362,4.443832
SM-16364,4.486176
SM-16367,3.974083
SM-1637,0.259043
SM-16374,5.091735
SM-16375,4.250318
SM-16379,3.477694
SM-1638,0.656955
SM-16382,3.278478
SM-16386,3.176485
SM-1639,1.501897
SM-16391,4.582641
SM-16392,5.175259
SM-16396,1.637119
SM-16399,2.589829
SM-1640,1.105765
SM-16403,4.416437
SM-16404,2.835508
SM-16405,3.438565
SM-1641,1.803637
SM-16413,6.534471
SM-16415,2.376602
SM-1642,0.640375
SM-1644,0.327781
SM-1645,0.470716
SM-1646,0.34036
SM-1647,0.952523
SM-1648,0.648635
SM-16487,2.947924
SM-1649,0.248684
SM-16494,2.488254
SM-16495,2.476916
SM-16496,1.650128
SM-16497,2.76074
SM-16499,3.662897
SM-1650,0.591208
SM-16500,3.301963
SM-16501,3.562312
SM-16502,3.878955
SM-16507,2.912923
SM-16508,5.007389
SM-1651,0.17049
SM-16511,3.191559
SM-1652,1.253428
SM-16522,2.058244
SM-16523,3.672541
SM-16524,0.021761
SM-1653,0.591522
SM-16530,3.293801
SM-16531,1.283175
SM-16535,0.657832
SM-16536,1.310286
SM-16539,1.918973
SM-1654,0.177128
SM-16540,0.581546
SM-16541,1.513386
SM-1655,1.685786
SM-16552,1.599472
SM-16555,3.832972
SM-16556,2.792591
SM-16557,3.731563
SM-16558,3.589355
SM-16559,3.091139
SM-16560,0.84982
SM-16561,4.103724
SM-16562,2.575164
SM-16565,1.401404
SM-16566,4.311693
SM-16567,2.015627
SM-16568,0.900572
SM-1657,0.095286
SM-16570,1.988111
SM-16571,1.400408
SM-16572,1.515194
SM-16574,2.288363
SM-16576,2.365732
SM-16577,2.362117
SM-16578,1.582547
SM-16579,0.572788
SM-1658,0.024186
SM-16592,4.012357
SM-16593,3.908494
SM-16594,4.139806
